simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged,batch
517,5,6,P4|P5,P3|P8,P11|P17,true,1
521,7,8,P14|P19,P13|P5,P10|P8,true,1
523,6,7,P12|P16,P17|P5,P10|P15,true,1
523,7,8,P7|P8,P14|P17,P11|P9,true,1
524,6,7,P10|P20,P1|P8,P11|P7,true,1
524,6,7,P11|P7,P19|P2,P10|P20,true,1
524,8,9,P20|P9,P17|P18,P12|P19,true,1
524,9,10,P14|P18,P3|P8,P15|P6,true,1
525,6,7,P11|P14,P13|P19,P17|P4,true,1
528,6,7,P10|P20,P12|P16,P13|P3,true,1
530,3,4,P16|P20,P15|P17,P19|P3,true,1
531,4,5,P19|P7,P17|P5,P13|P20,true,1
531,5,6,P1|P2,P12|P6,P10|P5,true,1
531,5,6,P12|P6,P1|P2,P19|P8,true,1
531,9,10,P2|P4,P11|P18,P10|P3,true,1
534,6,7,P20|P6,P10|P7,P15|P16,true,1
534,9,10,P11|P20,P12|P6,P3|P4,true,1
536,6,7,P10|P20,P11|P13,P2|P7,true,1
538,7,8,P16|P4,P10|P8,P12|P15,true,1
538,9,10,P20|P9,P13|P6,P10|P5,true,1
540,8,9,P15|P8,P11|P6,P17|P3,true,1
542,4,5,P12|P7,P13|P6,P11|P8,true,1
542,8,9,P18|P4,P20|P3,P12|P7,true,1
543,8,9,P20|P3,P1|P19,P18|P7,true,1
543,9,10,P4|P8,P13|P16,P15|P19,true,1
544,6,7,P12|P7,P4|P5,P15|P17,true,1
544,7,8,P11|P3,P18|P9,P17|P7,true,1
545,8,9,P17|P6,P19|P20,P12|P2,true,1
546,7,8,P18|P9,P19|P4,P10|P13,true,1
547,7,8,P14|P17,P15|P16,P11|P2,true,1
548,7,8,P13|P8,P11|P20,P2|P6,true,1
550,9,10,P17|P5,P2|P9,P12|P20,true,1
552,7,8,P10|P18,P11|P3,P19|P6,true,1
552,8,9,P4|P5,P2|P20,P3|P9,true,1
553,9,10,P10|P19,P15|P4,P13|P7,true,1
554,7,8,P11|P12,P1|P13,P17|P18,true,1
555,9,10,P1|P6,P15|P17,P13|P5,true,1
556,6,7,P2|P9,P1|P18,P1|P19,true,1
556,6,7,P16|P20,P10|P12,P5|P6,true,1
556,9,10,P3|P7,P12|P18,P14|P17,true,1
557,8,9,P12|P5,P6|P7,P10|P9,true,1
561,7,8,P19|P9,P12|P2,P16|P3,true,1
562,4,5,P4|P8,P2|P6,P12|P18,true,1
564,9,10,P1|P11,P13|P19,P15|P7,true,1
567,9,10,P1|P2,P15|P9,P11|P3,true,1
569,7,8,P11|P17,P14|P6,P13|P7,true,1
571,8,9,P18|P8,P3|P4,P16|P6,true,1
571,9,10,P1|P2,P10|P13,P5|P8,true,1
572,9,10,P15|P17,P11|P18,P19|P7,true,1
575,9,10,P18|P2,P19|P6,P11|P14,true,1
576,6,7,P12|P18,P10|P17,P19|P6,true,1
576,7,8,P14|P7,P16|P3,P10|P19,true,1
576,8,9,P12|P15,P2|P20,P13|P18,true,1
576,8,9,P16|P9,P3|P5,P20|P6,true,1
577,7,8,P20|P9,P16|P6,P1|P13,true,1
585,8,9,P11|P19,P12|P14,P15|P16,true,1
591,9,10,P1|P8,P10|P18,P11|P7,true,1
592,3,4,P13|P8,P11|P15,P12|P17,true,1
593,4,5,P1|P6,P16|P7,P14|P3,true,1
593,9,10,P13|P9,P1|P15,P7|P8,true,1
594,8,9,P2|P4,P15|P20,P3|P7,true,1
595,7,8,P11|P6,P17|P19,P20|P7,true,1
600,5,6,P20|P6,P4|P8,P13|P4,true,1
