batch,simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
1,310,4,5,P14|P2,P4|P7,P5|P6,true
1,311,1,2,P12|P6,P1|P10,P2|P5,true
1,311,9,10,P11|P9,P10|P4,P10|P7,true
1,313,8,9,P1|P7,P14|P4,P13|P3,true
1,315,2,3,P11|P4,P12|P13,P3|P8,true
1,315,2,3,P3|P8,P2|P6,P11|P4,true
1,315,4,5,P12|P9,P2|P6,P3|P7,true
1,315,5,6,P12|P9,P3|P7,P10|P8,true
1,315,7,8,P2|P4,P1|P7,P10|P5,true
1,316,2,3,P1|P4,P12|P2,P7|P9,true
1,316,4,5,P11|P4,P10|P8,P10|P14,true
1,316,8,9,P12|P4,P3|P9,P14|P2,true
1,317,9,10,P2|P6,P4|P5,P12|P3,true
1,318,5,6,P1|P2,P10|P7,P14|P3,true
1,320,6,7,P12|P4,P10|P8,P11|P13,true
1,321,2,3,P11|P5,P7|P9,P3|P4,true
1,321,3,4,P11|P5,P3|P4,P14|P8,true
1,321,8,9,P14|P6,P7|P8,P11|P4,true
1,323,5,6,P10|P5,P12|P8,P12|P14,true
1,324,6,7,P11|P5,P1|P14,P13|P4,true
1,325,7,8,P1|P5,P12|P3,P12|P2,true
1,326,3,4,P2|P6,P14|P4,P12|P9,true
1,326,6,7,P1|P10,P12|P2,P11|P12,true
1,327,7,8,P5|P8,P12|P14,P12|P6,true
1,328,4,5,P2|P4,P7|P8,P11|P3,true
1,328,8,9,P5|P8,P1|P14,P11|P9,true
1,328,8,9,P1|P14,P5|P8,P10|P7,true
1,329,2,3,P1|P8,P13|P4,P3|P6,true
1,330,1,2,P6|P9,P13|P7,P1|P11,true
1,330,1,2,P1|P11,P12|P2,P6|P9,true
1,330,8,9,P11|P14,P3|P9,P12|P5,true
1,331,9,10,P11|P5,P8|P9,P1|P8,true
1,332,2,3,P12|P14,P11|P6,P10|P11,true
1,332,3,4,P12|P14,P10|P11,P4|P5,true
1,332,4,5,P12|P14,P4|P5,P2|P9,true
1,333,9,10,P10|P6,P11|P12,P11|P13,true
1,334,2,3,P1|P11,P2|P7,P12|P2,true
1,335,4,5,P10|P2,P14|P7,P3|P5,true
1,336,6,7,P13|P2,P10|P11,P1|P7,true
1,337,9,10,P10|P5,P6|P7,P8|P9,true
1,338,3,4,P10|P2,P12|P8,P12|P5,true
1,338,7,8,P2|P6,P1|P11,P10|P3,true
1,338,7,8,P10|P3,P13|P7,P2|P6,true
1,339,4,5,P3|P9,P11|P14,P1|P13,true
1,340,5,6,P3|P8,P5|P9,P1|P4,true
1,343,5,6,P6|P8,P10|P5,P10|P3,true
1,343,9,10,P13|P7,P4|P8,P1|P5,true
1,344,7,8,P12|P14,P4|P9,P2|P5,true
1,345,7,8,P14|P4,P2|P5,P1|P2,true
1,348,3,4,P12|P3,P14|P8,P11|P13,true
1,348,6,7,P10|P5,P1|P7,P12|P4,true
1,349,3,4,P10|P3,P12|P2,P1|P14,true
1,349,4,5,P13|P5,P4|P7,P12|P9,true
1,349,4,5,P4|P7,P13|P5,P1|P14,true
1,349,4,5,P10|P3,P1|P14,P11|P8,true
1,349,4,5,P1|P14,P10|P3,P4|P7,true
1,349,4,5,P12|P9,P2|P6,P13|P5,true
1,349,6,7,P2|P8,P14|P6,P12|P5,true
1,349,7,8,P1|P6,P14|P3,P3|P9,true
1,351,3,4,P4|P5,P13|P14,P3|P7,true
1,351,4,5,P10|P14,P12|P13,P2|P3,true
1,351,9,10,P10|P4,P5|P6,P11|P8,true
1,352,9,10,P13|P7,P1|P4,P2|P4,true
1,354,2,3,P11|P6,P10|P3,P13|P4,true
1,354,2,3,P10|P3,P11|P6,P12|P8,true
1,356,2,3,P11|P7,P6|P9,P10|P2,true
1,356,2,3,P1|P5,P13|P3,P8|P9,true
1,356,4,5,P14|P6,P13|P8,P1|P2,true
1,356,5,6,P1|P2,P14|P6,P12|P8,true
1,356,5,6,P12|P8,P10|P5,P1|P2,true
1,358,5,6,P10|P2,P3|P5,P1|P6,true
1,359,2,3,P1|P4,P13|P3,P5|P8,true
1,364,7,8,P10|P3,P1|P12,P11|P5,true
1,367,4,5,P12|P5,P14|P6,P1|P3,true
1,369,7,8,P2|P4,P1|P14,P12|P14,true
1,369,8,9,P12|P14,P2|P4,P11|P2,true
1,369,8,9,P10|P13,P3|P5,P6|P7,true
1,371,4,5,P12|P5,P1|P9,P10|P9,true
1,371,8,9,P1|P11,P3|P4,P5|P6,true
1,371,9,10,P10|P2,P13|P8,P6|P9,true
1,373,7,8,P12|P2,P11|P3,P4|P6,true
1,373,8,9,P12|P2,P4|P6,P1|P13,true
1,374,6,7,P10|P2,P13|P3,P11|P13,true
1,374,8,9,P2|P6,P4|P8,P11|P13,true
1,375,9,10,P1|P4,P12|P2,P6|P9,true
1,377,1,2,P2|P8,P1|P7,P14|P9,true
1,377,1,2,P14|P9,P11|P3,P2|P8,true
1,377,9,10,P3|P8,P1|P9,P11|P6,true
1,379,1,2,P1|P14,P11|P12,P13|P7,true
1,379,1,2,P10|P8,P2|P5,P11|P3,true
1,379,3,4,P2|P4,P14|P9,P14|P8,true
1,380,1,2,P3|P5,P1|P11,P11|P6,true
1,380,7,8,P1|P9,P11|P4,P10|P5,true
1,381,7,8,P6|P7,P11|P9,P14|P5,true
1,381,7,8,P14|P5,P1|P2,P6|P7,true
1,381,8,9,P2|P8,P1|P11,P4|P7,true
1,382,8,9,P12|P5,P7|P8,P13|P2,true
1,383,4,5,P14|P2,P1|P12,P5|P6,true
1,383,6,7,P10|P11,P14|P3,P14|P9,true
1,385,2,3,P10|P7,P11|P6,P2|P3,true
1,385,2,3,P2|P3,P12|P8,P10|P7,true
1,385,9,10,P12|P4,P7|P9,P10|P14,true
1,385,9,10,P7|P9,P12|P4,P11|P13,true
1,385,9,10,P11|P13,P1|P6,P7|P9,true
1,387,9,10,P1|P10,P2|P6,P12|P7,true
1,389,5,6,P10|P2,P12|P7,P13|P9,true
1,389,6,7,P6|P7,P5|P8,P14|P3,true
1,390,5,6,P2|P5,P11|P6,P14|P7,true
1,390,5,6,P14|P7,P13|P8,P2|P5,true
1,392,8,9,P11|P9,P10|P2,P2|P8,true
1,393,3,4,P12|P9,P14|P6,P1|P7,true
1,393,4,5,P1|P7,P12|P9,P14|P6,true
1,393,7,8,P14|P2,P4|P9,P10|P4,true
1,393,8,9,P12|P8,P5|P6,P1|P4,true
1,394,2,3,P14|P5,P1|P13,P12|P13,true
1,394,8,9,P14|P7,P5|P6,P1|P10,true
1,394,9,10,P11|P12,P2|P6,P5|P8,true
1,395,4,5,P2|P6,P11|P3,P14|P8,true
1,395,6,7,P1|P9,P12|P6,P14|P8,true
1,395,8,9,P1|P2,P13|P9,P6|P7,true
