simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged,batch
445,6,7,P3|P9,P14|P19,P18|P19,true,1
445,8,9,P6|P8,P13|P3,P13|P20,true,1
448,3,4,P14|P16,P15|P17,P1|P2,true,1
449,6,7,P14|P9,P16|P5,P15|P17,true,1
450,9,10,P16|P18,P3|P4,P13|P6,true,1
451,3,4,P20|P5,P14|P6,P16|P19,true,1
452,8,9,P16|P19,P15|P9,P1|P20,true,1
453,8,9,P13|P18,P15|P2,P14|P3,true,1
456,2,3,P2|P5,P16|P20,P19|P7,true,1
456,7,8,P19|P20,P12|P9,P17|P7,true,1
456,8,9,P19|P20,P17|P7,P1|P15,true,1
458,8,9,P14|P4,P16|P7,P1|P9,true,1
461,2,3,P14|P19,P7|P9,P12|P20,true,1
462,6,7,P4|P6,P1|P5,P20|P8,true,1
462,7,8,P15|P18,P16|P7,P3|P5,true,1
462,8,9,P13|P9,P16|P8,P1|P19,true,1
463,2,3,P12|P13,P2|P20,P17|P19,true,1
465,5,6,P1|P6,P3|P4,P14|P5,true,1
465,5,6,P14|P5,P20|P8,P1|P6,true,1
466,8,9,P19|P7,P14|P3,P1|P5,true,1
467,2,3,P1|P5,P12|P9,P17|P7,true,1
467,3,4,P14|P3,P12|P16,P19|P8,true,1
467,6,7,P10|P2,P12|P8,P12|P14,true,1
468,9,10,P13|P4,P1|P10,P2|P6,true,1
469,4,5,P20|P9,P16|P8,P17|P4,true,1
471,6,7,P1|P18,P11|P3,P11|P9,true,1
472,4,5,P12|P9,P17|P19,P11|P3,true,1
472,7,8,P4|P7,P16|P18,P15|P17,true,1
473,2,3,P11|P17,P1|P2,P10|P13,true,1
473,5,6,P4|P7,P13|P6,P16|P19,true,1
473,6,7,P4|P7,P16|P19,P12|P20,true,1
474,6,7,P11|P16,P13|P8,P15|P19,true,1
477,3,4,P17|P6,P18|P2,P11|P20,true,1
478,6,7,P13|P9,P1|P20,P16|P7,true,1
478,9,10,P18|P5,P15|P3,P13|P4,true,1
479,5,6,P2|P5,P12|P14,P11|P20,true,1
483,3,4,P13|P9,P12|P5,P17|P2,true,1
485,5,6,P10|P11,P1|P15,P1|P18,true,1
488,7,8,P17|P7,P10|P9,P1|P19,true,1
489,2,3,P10|P6,P17|P4,P1|P9,true,1
490,8,9,P19|P3,P20|P8,P11|P4,true,1
493,2,3,P2|P3,P11|P19,P14|P18,true,1
494,8,9,P10|P15,P17|P6,P12|P4,true,1
496,6,7,P19|P20,P16|P7,P15|P4,true,1
498,5,6,P7|P9,P18|P5,P17|P20,true,1
504,2,3,P1|P19,P18|P2,P10|P5,true,1
505,9,10,P17|P20,P14|P5,P10|P4,true,1
508,6,7,P14|P17,P13|P16,P13|P4,true,1
509,5,6,P14|P18,P2|P4,P1|P4,true,1
513,3,4,P7|P9,P17|P5,P15|P20,true,1
513,5,6,P17|P7,P14|P4,P20|P3,true,1
514,8,9,P13|P16,P10|P19,P5|P6,true,1
514,9,10,P11|P9,P12|P19,P15|P18,true,1
516,7,8,P2|P7,P16|P4,P13|P16,true,1
517,5,6,P14|P15,P2|P6,P10|P9,true,1
517,8,9,P15|P18,P14|P4,P17|P6,true,1
518,5,6,P11|P5,P15|P8,P19|P2,true,1
518,8,9,P1|P6,P5|P7,P15|P18,true,1
519,7,8,P15|P9,P10|P17,P10|P5,true,1
520,6,7,P18|P2,P11|P3,P12|P7,true,1
521,5,6,P1|P9,P13|P14,P4|P8,true,1
522,7,8,P16|P20,P6|P7,P12|P7,true,1
525,8,9,P13|P15,P20|P5,P1|P8,true,1
529,4,5,P16|P17,P3|P4,P13|P3,true,1
530,2,3,P11|P17,P1|P5,P12|P9,true,1
530,5,6,P16|P19,P10|P11,P10|P7,true,1
533,5,6,P1|P2,P12|P20,P15|P5,true,1
534,1,2,P19|P6,P10|P2,P3|P5,true,1
537,3,4,P16|P4,P1|P14,P10|P7,true,1
537,6,7,P14|P9,P20|P7,P11|P16,true,1
538,6,7,P17|P19,P2|P5,P18|P8,true,1
539,5,6,P15|P3,P12|P19,P19|P4,true,1
542,2,3,P1|P7,P15|P9,P13|P16,true,1
544,3,4,P13|P4,P5|P9,P12|P18,true,1
544,4,5,P2|P7,P10|P20,P17|P8,true,1
544,9,10,P20|P8,P13|P5,P1|P16,true,1
545,7,8,P11|P6,P18|P20,P10|P3,true,1
547,6,7,P12|P19,P16|P18,P11|P7,true,1
549,3,4,P1|P19,P15|P8,P11|P17,true,1
550,6,7,P17|P9,P10|P12,P1|P19,true,1
551,2,3,P2|P9,P10|P3,P11|P4,true,1
551,2,3,P11|P4,P20|P8,P2|P9,true,1
554,8,9,P15|P4,P16|P2,P13|P5,true,1
557,1,2,P8|P9,P17|P5,P13|P18,true,1
558,1,2,P10|P15,P14|P7,P1|P4,true,1
558,6,7,P12|P15,P16|P9,P18|P5,true,1
558,7,8,P19|P20,P11|P17,P1|P15,true,1
558,8,9,P16|P8,P4|P5,P1|P19,true,1
562,2,3,P18|P19,P1|P8,P10|P9,true,1
563,7,8,P11|P17,P12|P20,P10|P19,true,1
564,4,5,P13|P7,P14|P20,P1|P10,true,1
564,8,9,P12|P3,P14|P4,P10|P13,true,1
566,6,7,P16|P17,P4|P7,P1|P20,true,1
567,9,10,P15|P2,P18|P4,P20|P9,true,1
569,7,8,P11|P16,P15|P18,P7|P9,true,1
570,9,10,P14|P7,P17|P18,P8|P9,true,1
573,7,8,P20|P8,P14|P3,P12|P7,true,1
575,2,3,P7|P8,P1|P13,P11|P13,true,1
576,2,3,P12|P20,P14|P8,P17|P3,true,1
576,4,5,P19|P7,P14|P16,P11|P12,true,1
576,7,8,P15|P19,P13|P8,P12|P2,true,1
577,7,8,P11|P12,P19|P5,P13|P4,true,1
581,3,4,P5|P9,P12|P16,P2|P8,true,1
589,1,2,P3|P5,P10|P2,P11|P13,true,1
589,5,6,P18|P8,P1|P10,P16|P7,true,1
591,9,10,P15|P19,P4|P6,P2|P9,true,1
593,6,7,P18|P9,P1|P8,P15|P5,true,1
596,4,5,P11|P20,P14|P19,P15|P2,true,1
598,6,7,P17|P8,P11|P9,P7|P9,true,1
599,7,8,P12|P2,P14|P19,P11|P6,true,1
603,3,4,P1|P2,P10|P20,P6|P7,true,1
604,7,8,P1|P7,P17|P9,P15|P9,true,1
605,6,7,P16|P7,P11|P3,P17|P6,true,1
606,2,3,P12|P7,P11|P20,P15|P17,true,1
610,4,5,P14|P3,P10|P18,P1|P9,true,1
611,8,9,P18|P3,P4|P9,P10|P15,true,1
611,9,10,P10|P15,P18|P3,P4|P5,true,1
613,4,5,P14|P6,P1|P11,P20|P4,true,1
615,4,5,P11|P8,P13|P4,P12|P17,true,1
616,4,5,P15|P8,P19|P20,P16|P9,true,1
616,6,7,P1|P9,P19|P4,P13|P16,true,1
619,9,10,P13|P7,P15|P2,P18|P19,true,1
620,1,2,P1|P5,P20|P4,P10|P13,true,1
621,2,3,P4|P7,P1|P16,P12|P14,true,1
622,5,6,P3|P5,P17|P19,P13|P14,true,1
624,5,6,P16|P17,P14|P18,P12|P9,true,1
625,2,3,P18|P2,P13|P3,P19|P8,true,1
626,2,3,P4|P5,P19|P20,P16|P8,true,1
629,7,8,P16|P18,P11|P7,P10|P6,true,1
631,8,9,P4|P6,P19|P3,P10|P12,true,1
633,2,3,P10|P11,P18|P20,P12|P4,true,1
634,6,7,P1|P10,P3|P4,P13|P14,true,1
635,9,10,P12|P14,P10|P2,P10|P8,true,1
637,1,2,P3|P9,P4|P6,P17|P19,true,1
638,9,10,P5|P6,P1|P17,P11|P9,true,1
641,2,3,P3|P7,P19|P5,P4|P8,true,1
644,2,3,P7|P8,P16|P6,P13|P14,true,1
644,6,7,P18|P3,P13|P2,P1|P6,true,1
644,9,10,P11|P19,P10|P2,P15|P7,true,1
645,8,9,P15|P16,P4|P8,P13|P14,true,1
646,8,9,P2|P3,P11|P8,P18|P20,true,1
647,7,8,P4|P8,P11|P16,P18|P9,true,1
651,2,3,P10|P15,P18|P19,P2|P7,true,1
651,3,4,P16|P18,P17|P6,P3|P9,true,1
655,3,4,P11|P13,P14|P18,P6|P8,true,1
656,6,7,P4|P6,P17|P3,P12|P14,true,1
658,5,6,P18|P8,P16|P17,P2|P3,true,1
659,3,4,P15|P5,P20|P8,P2|P9,true,1
661,9,10,P12|P6,P10|P3,P2|P3,true,1
662,5,6,P6|P7,P10|P13,P5|P9,true,1
662,6,7,P16|P4,P14|P18,P10|P5,true,1
664,6,7,P4|P6,P1|P8,P17|P2,true,1
667,8,9,P10|P5,P11|P15,P11|P4,true,1
668,8,9,P2|P5,P16|P6,P18|P7,true,1
669,2,3,P3|P9,P15|P18,P10|P17,true,1
672,3,4,P13|P4,P1|P20,P14|P9,true,1
674,8,9,P12|P4,P15|P5,P18|P8,true,1
674,8,9,P18|P8,P14|P16,P12|P4,true,1
679,2,3,P11|P14,P1|P3,P13|P7,true,1
683,3,4,P5|P7,P18|P3,P17|P18,true,1
683,6,7,P5|P8,P15|P4,P11|P19,true,1
684,8,9,P1|P10,P15|P2,P17|P7,true,1
685,9,10,P17|P3,P1|P19,P12|P18,true,1
692,5,6,P5|P9,P10|P12,P10|P15,true,1
692,7,8,P13|P20,P11|P9,P14|P16,true,1
698,3,4,P14|P18,P3|P9,P11|P12,true,1
699,7,8,P16|P3,P14|P6,P12|P18,true,1
701,5,6,P16|P5,P7|P9,P3|P7,true,1
702,5,6,P14|P3,P20|P5,P17|P6,true,1
702,6,7,P15|P5,P2|P9,P1|P11,true,1
703,1,2,P12|P7,P20|P5,P11|P8,true,1
703,5,6,P13|P8,P14|P16,P17|P19,true,1
707,7,8,P11|P18,P10|P4,P10|P17,true,1
708,2,3,P12|P16,P5|P7,P1|P9,true,1
709,1,2,P17|P19,P10|P20,P12|P7,true,1
711,4,5,P3|P4,P10|P2,P20|P8,true,1
713,6,7,P5|P9,P3|P7,P10|P6,true,1
715,2,3,P17|P5,P10|P3,P14|P15,true,1
719,6,7,P2|P4,P13|P5,P12|P13,true,1
719,8,9,P1|P15,P11|P2,P4|P6,true,1
722,9,10,P17|P20,P14|P15,P18|P19,true,1
723,3,4,P19|P4,P11|P12,P13|P14,true,1
728,1,2,P1|P15,P11|P12,P16|P17,true,1
730,9,10,P17|P7,P16|P2,P12|P20,true,1
731,9,10,P16|P19,P13|P8,P17|P3,true,1
732,2,3,P12|P17,P20|P9,P3|P9,true,1
733,2,3,P3|P4,P1|P13,P12|P13,true,1
733,6,7,P17|P18,P1|P15,P11|P14,true,1
734,5,6,P10|P7,P5|P9,P14|P18,true,1
735,2,3,P10|P7,P15|P17,P3|P4,true,1
735,3,4,P16|P18,P19|P6,P17|P2,true,1
736,5,6,P4|P5,P12|P8,P15|P17,true,1
738,7,8,P3|P7,P17|P2,P18|P19,true,1
741,9,10,P12|P7,P19|P5,P14|P8,true,1
742,7,8,P12|P2,P3|P9,P1|P19,true,1
742,9,10,P16|P9,P10|P13,P18|P7,true,1
743,8,9,P16|P20,P3|P5,P13|P8,true,1
744,5,6,P16|P19,P15|P7,P15|P3,true,1
745,5,6,P16|P9,P13|P14,P5|P8,true,1
747,5,6,P11|P14,P1|P17,P1|P20,true,1
747,6,7,P13|P5,P18|P9,P1|P2,true,1
747,9,10,P12|P3,P14|P20,P1|P5,true,1
748,1,2,P11|P20,P16|P17,P1|P7,true,1
750,2,3,P16|P5,P19|P7,P13|P3,true,1
751,5,6,P11|P5,P16|P17,P14|P20,true,1
752,4,5,P18|P5,P11|P16,P14|P4,true,1
753,1,2,P13|P20,P15|P16,P2|P7,true,1
755,3,4,P20|P3,P1|P11,P16|P4,true,1
755,5,6,P11|P19,P14|P5,P14|P2,true,1
758,1,2,P14|P16,P17|P9,P1|P13,true,1
758,9,10,P7|P8,P15|P4,P1|P12,true,1
759,1,2,P2|P4,P10|P5,P11|P20,true,1
759,8,9,P3|P6,P8|P9,P18|P7,true,1
761,7,8,P12|P18,P16|P2,P13|P6,true,1
762,6,7,P5|P7,P2|P20,P12|P14,true,1
763,5,6,P17|P18,P5|P9,P1|P10,true,1
763,6,7,P13|P6,P11|P12,P1|P10,true,1
763,6,7,P1|P10,P17|P18,P13|P6,true,1
769,8,9,P15|P2,P16|P9,P11|P14,true,1
773,5,6,P1|P10,P16|P2,P11|P12,true,1
774,3,4,P1|P19,P11|P20,P13|P7,true,1
775,5,6,P17|P8,P13|P5,P12|P7,true,1
775,6,7,P14|P5,P10|P15,P1|P4,true,1
776,3,4,P3|P8,P1|P10,P5|P7,true,1
776,5,6,P11|P9,P1|P3,P10|P17,true,1
776,9,10,P18|P2,P1|P13,P10|P6,true,1
777,2,3,P13|P7,P11|P18,P12|P19,true,1
777,9,10,P20|P9,P10|P16,P2|P7,true,1
778,6,7,P10|P17,P1|P4,P19|P5,true,1
780,3,4,P11|P4,P10|P14,P18|P8,true,1
780,4,5,P17|P20,P19|P5,P12|P7,true,1
