simulationId,fromRound,toRound,pairId,opponentFrom,opponentTo,opponentChanged
3980,4,5,P12|P14,P17|P18,P5|P6,true
3980,5,6,P19|P20,P16|P7,P11|P16,true
3981,3,4,P18|P3,P16|P20,P15|P9,true
3981,9,10,P10|P13,P18|P4,P19|P4,true
3985,6,7,P17|P7,P1|P15,P16|P4,true
3987,4,5,P13|P3,P5|P7,P15|P6,true
3987,5,6,P12|P2,P7|P8,P18|P7,true
3987,9,10,P6|P8,P15|P9,P18|P5,true
3988,8,9,P15|P4,P12|P9,P19|P7,true
3990,2,3,P11|P7,P12|P8,P14|P20,true
3990,9,10,P10|P5,P14|P8,P17|P19,true
3991,9,10,P19|P7,P15|P9,P11|P3,true
3995,7,8,P15|P20,P19|P7,P16|P5,true
3995,8,9,P16|P5,P15|P20,P17|P8,true
3997,3,4,P12|P19,P14|P4,P11|P8,true
3998,7,8,P6|P9,P20|P3,P12|P14,true
4000,8,9,P1|P16,P13|P20,P3|P4,true
4001,1,2,P11|P13,P15|P8,P18|P20,true
4001,6,7,P12|P14,P17|P4,P13|P19,true
4001,8,9,P15|P6,P20|P5,P11|P16,true
4004,2,3,P1|P9,P10|P14,P15|P20,true
4011,7,8,P16|P9,P17|P4,P11|P6,true
4011,9,10,P2|P4,P1|P15,P15|P8,true
4012,1,2,P11|P8,P10|P19,P12|P20,true
4012,6,7,P14|P7,P11|P3,P12|P5,true
4014,2,3,P10|P3,P19|P20,P12|P16,true
4014,6,7,P15|P16,P1|P3,P2|P5,true
4014,8,9,P14|P18,P6|P7,P1|P16,true
4015,7,8,P11|P20,P19|P4,P14|P16,true
4016,8,9,P11|P8,P20|P7,P2|P5,true
4022,6,7,P1|P8,P3|P6,P12|P14,true
4022,7,8,P15|P17,P16|P18,P20|P5,true
4023,7,8,P16|P5,P13|P7,P20|P7,true
4023,9,10,P1|P9,P18|P19,P10|P16,true
4024,8,9,P14|P3,P18|P19,P11|P2,true
4026,6,7,P10|P15,P3|P8,P5|P8,true
4026,7,8,P10|P15,P5|P8,P3|P7,true
4027,1,2,P1|P7,P11|P4,P13|P9,true
4028,4,5,P4|P9,P10|P8,P13|P19,true
4029,1,2,P4|P6,P19|P3,P11|P15,true
4033,8,9,P10|P3,P11|P15,P19|P7,true
4037,1,2,P13|P5,P17|P8,P18|P19,true
4039,7,8,P15|P6,P13|P19,P12|P19,true
4042,2,3,P4|P6,P17|P8,P15|P20,true
4042,2,3,P15|P20,P19|P5,P4|P6,true
4042,7,8,P7|P9,P19|P20,P10|P14,true
4043,9,10,P11|P14,P2|P9,P17|P3,true
4044,3,4,P12|P15,P5|P8,P10|P2,true
4046,7,8,P10|P12,P2|P4,P13|P18,true
4047,5,6,P17|P6,P20|P8,P3|P5,true
4048,4,5,P10|P16,P12|P13,P20|P6,true
4049,3,4,P20|P5,P14|P9,P12|P8,true
4052,6,7,P12|P20,P16|P4,P10|P17,true
4055,8,9,P15|P2,P12|P14,P1|P10,true
4055,9,10,P6|P7,P11|P5,P14|P9,true
4056,4,5,P12|P15,P10|P19,P5|P7,true
4068,1,2,P17|P18,P1|P15,P6|P7,true
4070,2,3,P20|P7,P16|P4,P10|P17,true
4070,2,3,P10|P17,P12|P8,P20|P7,true
4070,4,5,P15|P3,P12|P7,P18|P2,true
4074,3,4,P16|P18,P2|P7,P12|P14,true
4074,7,8,P17|P8,P13|P5,P11|P6,true
4075,8,9,P12|P8,P4|P6,P13|P17,true
4075,9,10,P3|P5,P7|P9,P14|P15,true
4078,3,4,P11|P3,P19|P20,P5|P8,true
4081,5,6,P15|P20,P13|P8,P11|P5,true
4082,5,6,P13|P7,P10|P8,P11|P9,true
4083,5,6,P1|P11,P14|P8,P4|P6,true
4083,7,8,P15|P19,P6|P7,P17|P5,true
4085,3,4,P12|P14,P20|P6,P4|P6,true
4086,1,2,P17|P18,P14|P16,P3|P7,true
4087,7,8,P4|P6,P1|P18,P11|P16,true
4087,9,10,P3|P5,P15|P18,P20|P6,true
4088,7,8,P10|P15,P20|P9,P5|P9,true
4091,9,10,P13|P8,P10|P16,P15|P18,true
4092,1,2,P10|P11,P19|P3,P15|P18,true
4095,4,5,P12|P7,P10|P6,P2|P6,true
4095,6,7,P20|P3,P12|P14,P1|P19,true
4099,3,4,P13|P20,P18|P3,P16|P19,true
4099,6,7,P19|P20,P12|P4,P10|P16,true
4099,8,9,P1|P7,P11|P2,P5|P6,true
4100,3,4,P11|P3,P12|P19,P16|P20,true
4100,9,10,P19|P8,P14|P18,P13|P20,true
4103,2,3,P12|P14,P20|P5,P10|P2,true
4104,9,10,P18|P7,P10|P13,P11|P20,true
4106,9,10,P14|P3,P1|P4,P10|P20,true
4111,4,5,P12|P13,P11|P17,P10|P9,true
4113,1,2,P17|P6,P16|P19,P3|P7,true
4113,6,7,P17|P3,P12|P15,P15|P5,true
4114,4,5,P17|P3,P11|P2,P14|P19,true
4116,9,10,P14|P7,P12|P6,P1|P6,true
4117,4,5,P18|P19,P13|P17,P20|P8,true
4119,6,7,P10|P3,P14|P7,P14|P18,true
4120,5,6,P16|P17,P15|P8,P10|P19,true
4124,2,3,P14|P4,P13|P7,P11|P17,true
4126,3,4,P14|P3,P19|P6,P18|P8,true
4127,7,8,P10|P20,P18|P4,P2|P9,true
4128,2,3,P12|P14,P1|P2,P16|P6,true
4130,7,8,P17|P8,P15|P4,P16|P3,true
4131,2,3,P10|P8,P3|P5,P16|P2,true
4132,1,2,P14|P3,P1|P7,P16|P18,true
4132,9,10,P10|P9,P15|P6,P19|P20,true
4133,6,7,P1|P17,P18|P20,P14|P4,true
4133,9,10,P10|P9,P19|P4,P16|P17,true
4134,7,8,P17|P2,P19|P6,P10|P6,true
4135,1,2,P11|P15,P12|P20,P5|P7,true
4137,4,5,P4|P8,P1|P10,P15|P20,true
4139,5,6,P15|P19,P10|P14,P1|P20,true
4142,1,2,P16|P19,P18|P3,P1|P8,true
4142,3,4,P10|P4,P12|P8,P19|P20,true
4142,7,8,P10|P11,P8|P9,P3|P6,true
4143,2,3,P2|P4,P1|P17,P19|P5,true
4144,2,3,P2|P6,P4|P5,P14|P9,true
4147,1,2,P14|P7,P17|P8,P18|P20,true
4147,3,4,P3|P6,P12|P13,P16|P8,true
4147,3,4,P16|P8,P10|P15,P3|P6,true
4148,8,9,P14|P15,P4|P8,P1|P12,true
4151,4,5,P3|P6,P11|P17,P14|P17,true
4154,4,5,P4|P8,P16|P20,P6|P9,true
4155,8,9,P13|P16,P19|P7,P2|P8,true
4157,9,10,P14|P18,P12|P3,P12|P4,true
4158,3,4,P12|P8,P17|P18,P15|P6,true
4159,7,8,P6|P9,P13|P20,P10|P13,true
4160,8,9,P14|P16,P1|P12,P20|P5,true
4161,2,3,P12|P17,P2|P7,P18|P20,true
4162,4,5,P11|P4,P20|P5,P20|P3,true
4165,4,5,P17|P20,P16|P9,P1|P11,true
4168,5,6,P19|P20,P11|P4,P18|P6,true
4169,3,4,P11|P16,P15|P18,P14|P4,true
4169,6,7,P1|P6,P18|P19,P13|P9,true
4171,4,5,P2|P3,P16|P20,P12|P4,true
4171,7,8,P15|P8,P13|P19,P14|P17,true
4172,6,7,P12|P17,P18|P4,P11|P7,true
4173,3,4,P12|P18,P20|P4,P2|P6,true
4177,7,8,P3|P8,P6|P9,P15|P16,true
4178,6,7,P2|P9,P1|P20,P13|P16,true
4179,7,8,P15|P2,P17|P3,P13|P18,true
4180,7,8,P1|P8,P2|P3,P14|P19,true
4181,3,4,P13|P9,P17|P6,P11|P19,true
4181,5,6,P5|P8,P10|P3,P12|P13,true
4182,4,5,P3|P6,P14|P9,P14|P20,true
4183,7,8,P17|P7,P2|P4,P12|P6,true
4186,1,2,P8|P9,P16|P19,P12|P14,true
4187,8,9,P1|P3,P16|P9,P10|P18,true
4187,9,10,P19|P7,P4|P8,P17|P20,true
4192,5,6,P16|P4,P1|P3,P15|P17,true
4193,1,2,P5|P9,P14|P16,P13|P18,true
4193,5,6,P13|P4,P5|P8,P10|P18,true
4195,7,8,P17|P7,P4|P6,P18|P2,true
4196,5,6,P1|P5,P17|P8,P19|P7,true
4196,8,9,P12|P2,P11|P19,P20|P8,true
4198,1,2,P13|P17,P19|P9,P2|P6,true
4200,7,8,P2|P3,P17|P8,P18|P8,true
4201,8,9,P10|P16,P3|P9,P13|P7,true
4202,1,2,P15|P16,P1|P20,P13|P8,true
4212,8,9,P12|P2,P1|P4,P18|P6,true
4213,6,7,P2|P6,P18|P5,P10|P16,true
4214,1,2,P12|P6,P10|P14,P15|P20,true
4214,6,7,P13|P17,P12|P15,P11|P5,true
4215,4,5,P7|P8,P13|P19,P17|P3,true
4217,1,2,P10|P11,P15|P20,P17|P18,true
4217,7,8,P10|P5,P12|P7,P2|P8,true
4218,4,5,P14|P2,P15|P17,P1|P4,true
4225,3,4,P12|P7,P4|P8,P10|P13,true
4227,3,4,P15|P18,P5|P6,P10|P16,true
4229,8,9,P18|P20,P12|P7,P11|P8,true
4231,7,8,P15|P8,P10|P18,P13|P14,true
4233,3,4,P15|P9,P12|P8,P2|P6,true
4235,6,7,P11|P5,P10|P17,P17|P9,true
4236,8,9,P1|P7,P10|P13,P2|P20,true
4237,1,2,P19|P20,P16|P2,P13|P8,true
4237,9,10,P17|P6,P10|P13,P10|P9,true
4238,3,4,P11|P5,P1|P7,P17|P9,true
4238,4,5,P13|P15,P2|P7,P4|P8,true
4239,4,5,P18|P20,P3|P9,P10|P4,true
4242,4,5,P14|P5,P18|P19,P20|P4,true
4242,7,8,P10|P17,P1|P16,P15|P9,true
4244,3,4,P1|P13,P19|P2,P15|P9,true
4247,1,2,P16|P18,P1|P10,P14|P7,true
4247,3,4,P2|P9,P10|P4,P11|P20,true
4247,7,8,P10|P16,P15|P8,P15|P3,true
4248,8,9,P20|P7,P11|P15,P12|P8,true
4249,3,4,P17|P5,P2|P6,P4|P9,true
4250,1,2,P2|P6,P12|P19,P10|P9,true
4250,4,5,P3|P7,P15|P19,P10|P18,true
4250,5,6,P10|P18,P3|P7,P17|P20,true
4254,1,2,P14|P19,P17|P6,P10|P13,true
4257,5,6,P3|P4,P20|P7,P12|P9,true
4260,9,10,P20|P7,P15|P3,P16|P2,true
4261,2,3,P2|P3,P11|P9,P19|P4,true
4262,3,4,P10|P9,P13|P14,P16|P2,true
4262,6,7,P2|P3,P17|P20,P11|P20,true
4262,9,10,P16|P17,P7|P9,P14|P4,true
4263,8,9,P17|P18,P12|P9,P12|P5,true
4267,9,10,P13|P15,P17|P9,P4|P6,true
4269,2,3,P11|P7,P12|P15,P20|P5,true
4270,2,3,P4|P5,P16|P3,P6|P8,true
4274,1,2,P12|P18,P10|P2,P6|P9,true
4275,6,7,P11|P19,P5|P6,P5|P7,true
4276,6,7,P12|P14,P7|P9,P20|P4,true
4281,8,9,P13|P14,P12|P8,P16|P19,true
4283,6,7,P10|P3,P1|P16,P11|P19,true
4286,2,3,P14|P7,P18|P20,P11|P16,true
4287,8,9,P11|P16,P10|P3,P17|P18,true
4288,5,6,P11|P19,P10|P17,P13|P9,true
4289,1,2,P19|P4,P17|P9,P2|P3,true
4289,2,3,P2|P3,P19|P4,P14|P18,true
4290,7,8,P16|P19,P13|P7,P1|P2,true
4290,8,9,P15|P4,P12|P3,P10|P20,true
4291,6,7,P15|P18,P2|P4,P11|P12,true
4293,7,8,P10|P20,P14|P6,P3|P7,true
4293,9,10,P1|P2,P3|P4,P10|P17,true
4296,3,4,P11|P12,P18|P4,P14|P19,true
4299,9,10,P13|P3,P16|P2,P1|P12,true
4305,4,5,P18|P4,P20|P5,P12|P2,true
4307,4,5,P20|P8,P5|P9,P17|P3,true
4308,8,9,P10|P19,P20|P5,P4|P9,true
4310,8,9,P3|P8,P4|P5,P1|P2,true
4312,2,3,P10|P6,P16|P8,P14|P19,true
4312,7,8,P13|P17,P14|P16,P19|P9,true
4312,9,10,P11|P15,P18|P5,P7|P8,true
4319,3,4,P16|P17,P4|P9,P12|P2,true
4319,5,6,P18|P20,P15|P2,P3|P7,true
4320,8,9,P1|P17,P13|P14,P2|P5,true
4322,7,8,P14|P9,P10|P20,P12|P16,true
4323,7,8,P14|P19,P16|P8,P16|P2,true
4325,3,4,P13|P20,P10|P9,P2|P8,true
4326,5,6,P12|P13,P10|P4,P15|P3,true
4329,3,4,P16|P18,P11|P3,P12|P17,true
4331,6,7,P18|P7,P4|P6,P11|P9,true
4331,7,8,P11|P9,P18|P7,P10|P2,true
4334,2,3,P14|P16,P11|P6,P15|P2,true
4334,9,10,P18|P5,P16|P19,P2|P8,true
4338,3,4,P11|P18,P1|P3,P15|P8,true
4339,1,2,P17|P9,P15|P16,P1|P6,true
4339,5,6,P12|P14,P13|P7,P1|P9,true
4340,2,3,P19|P4,P11|P13,P12|P2,true
4340,9,10,P14|P6,P4|P9,P15|P17,true
4343,5,6,P11|P13,P10|P14,P3|P4,true
4344,5,6,P17|P19,P10|P8,P13|P9,true
4344,8,9,P18|P7,P13|P16,P2|P4,true
4349,3,4,P13|P15,P11|P8,P20|P4,true
4356,3,4,P17|P6,P14|P9,P10|P5,true
4358,1,2,P4|P7,P15|P9,P13|P8,true
4359,2,3,P18|P20,P12|P9,P5|P6,true
4359,7,8,P12|P3,P19|P7,P2|P4,true
4360,6,7,P11|P6,P16|P8,P17|P20,true
4361,3,4,P3|P6,P20|P8,P10|P7,true
4361,5,6,P1|P13,P17|P20,P20|P3,true
4361,7,8,P1|P5,P16|P17,P7|P9,true
4363,2,3,P4|P8,P13|P14,P15|P19,true
4363,4,5,P12|P20,P14|P2,P11|P15,true
4364,2,3,P17|P20,P14|P19,P16|P4,true
4365,8,9,P3|P5,P18|P2,P20|P7,true
4366,3,4,P17|P2,P19|P20,P10|P6,true
4366,5,6,P11|P3,P10|P20,P16|P17,true
4367,4,5,P12|P9,P2|P5,P3|P6,true
4368,3,4,P12|P9,P11|P3,P13|P18,true
4369,4,5,P2|P20,P19|P4,P5|P8,true
4369,5,6,P3|P6,P1|P14,P19|P5,true
4369,7,8,P1|P4,P17|P6,P13|P16,true
4370,1,2,P12|P20,P17|P5,P7|P9,true
4370,3,4,P14|P3,P13|P7,P18|P9,true
4371,5,6,P14|P15,P1|P18,P7|P8,true
4371,8,9,P1|P9,P18|P8,P10|P17,true
4372,4,5,P7|P8,P14|P17,P13|P5,true
4372,6,7,P18|P20,P12|P9,P1|P12,true
4376,1,2,P10|P11,P15|P20,P6|P9,true
4377,6,7,P12|P15,P10|P6,P1|P7,true
4378,5,6,P14|P20,P11|P2,P18|P19,true
4378,7,8,P5|P6,P20|P3,P15|P2,true
4378,8,9,P13|P9,P11|P8,P3|P7,true
4379,7,8,P1|P4,P6|P8,P18|P5,true
4382,6,7,P18|P6,P13|P20,P16|P5,true
4385,6,7,P16|P18,P6|P8,P5|P6,true
4386,7,8,P10|P11,P15|P20,P15|P7,true
4386,8,9,P3|P4,P12|P6,P11|P14,true
4388,5,6,P12|P2,P11|P14,P1|P14,true
4388,8,9,P13|P18,P10|P6,P11|P8,true
4388,9,10,P19|P6,P15|P2,P13|P8,true
4390,9,10,P12|P15,P10|P19,P11|P2,true
4392,8,9,P15|P9,P11|P3,P14|P8,true
4394,8,9,P10|P2,P1|P4,P16|P19,true
4396,4,5,P11|P12,P17|P3,P19|P20,true
4397,9,10,P1|P6,P11|P4,P17|P18,true
4399,7,8,P15|P6,P10|P18,P12|P20,true
4401,1,2,P11|P16,P12|P13,P3|P7,true
4403,4,5,P14|P8,P1|P2,P12|P15,true
4405,9,10,P12|P16,P17|P5,P6|P7,true
4407,8,9,P19|P6,P15|P2,P10|P12,true
4408,5,6,P12|P15,P2|P9,P4|P5,true
4408,8,9,P2|P3,P5|P7,P12|P19,true
4410,6,7,P2|P9,P15|P7,P18|P4,true
4411,2,3,P1|P6,P5|P9,P16|P8,true
4411,6,7,P10|P12,P1|P16,P14|P2,true
4412,8,9,P18|P3,P13|P5,P14|P9,true
4413,6,7,P2|P7,P1|P20,P4|P6,true
4413,8,9,P16|P17,P1|P11,P14|P18,true
4415,6,7,P20|P8,P10|P19,P1|P5,true
4416,9,10,P14|P3,P7|P9,P2|P5,true
4419,2,3,P19|P6,P12|P16,P10|P4,true
4421,1,2,P3|P4,P13|P18,P17|P7,true
4423,7,8,P15|P19,P5|P8,P12|P16,true
4427,4,5,P5|P9,P18|P19,P14|P16,true
4429,7,8,P13|P6,P3|P5,P10|P3,true
4431,4,5,P13|P6,P14|P7,P18|P20,true
4431,6,7,P1|P19,P16|P7,P11|P17,true
4431,6,7,P11|P17,P10|P15,P1|P19,true
4432,3,4,P5|P8,P11|P19,P10|P18,true
4435,8,9,P10|P9,P1|P2,P15|P18,true
4437,3,4,P13|P6,P4|P7,P17|P2,true
4437,6,7,P10|P7,P12|P20,P13|P19,true
4438,8,9,P1|P17,P3|P4,P13|P14,true
4443,4,5,P10|P12,P20|P7,P5|P7,true
4446,4,5,P10|P13,P15|P17,P14|P18,true
4446,8,9,P1|P2,P11|P7,P19|P3,true
4454,2,3,P11|P13,P3|P8,P1|P18,true
4459,6,7,P20|P5,P15|P8,P1|P3,true
4459,8,9,P1|P17,P19|P5,P18|P2,true
4461,2,3,P12|P17,P16|P6,P2|P4,true
4461,4,5,P5|P8,P12|P20,P11|P9,true
4463,8,9,P13|P6,P1|P15,P14|P17,true
4465,5,6,P1|P5,P10|P12,P14|P4,true
4467,4,5,P16|P9,P13|P18,P10|P14,true
4467,9,10,P12|P19,P5|P8,P3|P9,true
4468,4,5,P1|P17,P20|P3,P5|P7,true
4472,8,9,P12|P6,P4|P5,P18|P20,true
4472,9,10,P1|P3,P13|P2,P11|P9,true
4474,1,2,P11|P18,P4|P5,P10|P6,true
4481,6,7,P15|P19,P5|P6,P13|P14,true
4483,5,6,P6|P7,P19|P20,P11|P13,true
4484,7,8,P16|P17,P11|P3,P1|P18,true
4484,9,10,P13|P5,P15|P17,P2|P8,true
4488,3,4,P15|P6,P11|P18,P16|P5,true
4488,7,8,P20|P8,P15|P7,P2|P5,true
4489,3,4,P20|P8,P12|P14,P1|P2,true
4490,4,5,P1|P18,P15|P16,P12|P9,true
4491,4,5,P10|P3,P4|P5,P12|P18,true
4492,8,9,P15|P6,P3|P4,P13|P18,true
4494,1,2,P6|P8,P12|P16,P18|P20,true
4495,8,9,P14|P6,P5|P8,P16|P17,true
4499,4,5,P13|P16,P11|P5,P3|P8,true
4500,8,9,P19|P20,P12|P17,P6|P8,true
4502,5,6,P12|P19,P1|P7,P13|P6,true
4503,6,7,P12|P7,P13|P8,P11|P2,true
4506,3,4,P16|P9,P19|P4,P1|P13,true
4507,3,4,P13|P15,P3|P5,P4|P5,true
4509,5,6,P12|P3,P16|P5,P11|P4,true
4510,9,10,P2|P3,P11|P17,P16|P6,true
4512,1,2,P14|P15,P17|P2,P11|P5,true
4518,1,2,P12|P20,P14|P2,P1|P11,true
4522,9,10,P14|P6,P2|P3,P17|P8,true
4523,8,9,P15|P20,P19|P9,P14|P8,true
4524,4,5,P3|P4,P14|P8,P12|P14,true
4524,6,7,P11|P9,P2|P3,P1|P6,true
4525,4,5,P16|P6,P14|P3,P13|P18,true
4529,9,10,P1|P19,P14|P16,P20|P8,true
4532,5,6,P1|P6,P12|P7,P11|P15,true
4534,7,8,P1|P6,P14|P16,P10|P17,true
4535,7,8,P14|P20,P12|P19,P8|P9,true
4536,2,3,P5|P7,P14|P15,P10|P16,true
4536,7,8,P13|P14,P8|P9,P1|P2,true
4536,8,9,P13|P14,P1|P2,P4|P8,true
4537,5,6,P13|P16,P12|P5,P11|P18,true
4545,4,5,P11|P8,P15|P4,P15|P16,true
4546,8,9,P1|P12,P19|P7,P18|P20,true
4547,1,2,P6|P8,P10|P4,P14|P16,true
4547,5,6,P16|P3,P10|P11,P13|P5,true
4550,1,2,P20|P8,P11|P12,P3|P4,true
4550,8,9,P18|P3,P10|P20,P1|P9,true
4552,4,5,P1|P19,P14|P6,P4|P7,true
4553,6,7,P3|P8,P12|P18,P19|P20,true
4554,5,6,P14|P5,P10|P4,P15|P2,true
4555,5,6,P15|P20,P19|P4,P12|P19,true
4557,7,8,P2|P3,P17|P4,P14|P16,true
4559,3,4,P1|P14,P10|P13,P4|P9,true
4562,7,8,P2|P5,P10|P3,P16|P3,true
4564,3,4,P15|P19,P11|P12,P7|P9,true
4564,4,5,P18|P2,P10|P20,P17|P9,true
4566,4,5,P11|P19,P17|P18,P2|P20,true
4572,4,5,P10|P20,P18|P9,P13|P2,true
4575,7,8,P15|P6,P14|P8,P17|P4,true
4579,6,7,P11|P4,P14|P2,P10|P2,true
4579,7,8,P12|P16,P6|P7,P1|P10,true
4580,4,5,P1|P8,P16|P9,P13|P17,true
4580,8,9,P18|P4,P11|P14,P17|P8,true
4582,6,7,P11|P19,P13|P2,P15|P5,true
4584,5,6,P17|P5,P12|P18,P11|P9,true
4587,5,6,P2|P8,P16|P5,P19|P9,true
4588,7,8,P16|P17,P18|P5,P1|P12,true
4590,9,10,P12|P2,P1|P14,P10|P13,true
4591,2,3,P6|P7,P17|P20,P13|P16,true
4593,3,4,P16|P9,P12|P6,P18|P8,true
4595,9,10,P12|P8,P18|P6,P2|P6,true
4596,9,10,P10|P15,P19|P5,P16|P8,true
4597,2,3,P14|P17,P19|P8,P10|P2,true
4598,1,2,P13|P18,P7|P9,P12|P2,true
4599,8,9,P17|P18,P10|P4,P11|P5,true
4600,3,4,P2|P4,P11|P9,P10|P15,true
4600,6,7,P10|P8,P19|P6,P2|P4,true
4605,4,5,P13|P9,P12|P6,P5|P7,true
4607,2,3,P12|P17,P4|P8,P19|P20,true
4607,3,4,P19|P20,P12|P17,P13|P16,true
4608,6,7,P1|P4,P19|P8,P13|P18,true
4610,9,10,P10|P5,P14|P8,P12|P9,true
4611,5,6,P16|P19,P3|P8,P10|P9,true
4613,5,6,P4|P6,P1|P8,P10|P7,true
4614,8,9,P1|P13,P11|P19,P20|P9,true
4616,6,7,P19|P2,P5|P7,P8|P9,true
4616,9,10,P18|P3,P11|P8,P1|P6,true
4617,2,3,P12|P3,P17|P2,P5|P8,true
4617,3,4,P11|P7,P16|P19,P16|P17,true
4620,8,9,P17|P6,P1|P20,P16|P8,true
4621,8,9,P1|P2,P15|P18,P12|P14,true
4621,9,10,P11|P9,P17|P20,P18|P19,true
4624,7,8,P11|P15,P17|P18,P10|P20,true
4627,7,8,P2|P4,P15|P18,P3|P7,true
4628,6,7,P17|P18,P14|P6,P11|P3,true
4628,8,9,P15|P6,P5|P8,P16|P19,true
4630,7,8,P10|P8,P16|P19,P1|P18,true
4631,2,3,P18|P4,P17|P20,P11|P6,true
4631,7,8,P17|P2,P3|P8,P11|P19,true
4639,6,7,P11|P12,P14|P19,P10|P7,true
4639,9,10,P7|P9,P14|P16,P1|P15,true
4640,6,7,P15|P6,P20|P7,P13|P8,true
4640,7,8,P11|P14,P19|P2,P12|P5,true
4640,9,10,P5|P7,P19|P3,P10|P3,true
4643,4,5,P1|P18,P20|P5,P11|P7,true
4643,5,6,P13|P6,P10|P14,P7|P9,true
4645,7,8,P6|P9,P10|P13,P18|P8,true
4648,5,6,P13|P3,P18|P5,P7|P8,true
4654,9,10,P14|P4,P18|P20,P15|P5,true
4655,6,7,P17|P18,P14|P16,P11|P3,true
4655,7,8,P10|P9,P1|P7,P5|P6,true
4657,2,3,P14|P17,P1|P2,P12|P16,true
4657,6,7,P3|P6,P10|P16,P5|P9,true
4657,7,8,P12|P14,P1|P20,P10|P9,true
4659,2,3,P18|P19,P11|P9,P14|P3,true
4661,4,5,P19|P2,P20|P8,P1|P15,true
4661,5,6,P13|P4,P10|P20,P5|P7,true
4663,6,7,P16|P5,P13|P14,P17|P7,true
4666,4,5,P2|P7,P19|P4,P1|P16,true
4670,2,3,P18|P7,P10|P2,P14|P3,true
4670,3,4,P1|P6,P12|P16,P4|P9,true
4670,4,5,P1|P6,P4|P9,P7|P9,true
4670,6,7,P17|P19,P1|P7,P15|P4,true
4670,7,8,P10|P11,P14|P8,P16|P19,true
4671,2,3,P18|P9,P20|P4,P12|P7,true
4671,3,4,P17|P5,P1|P8,P18|P20,true
4672,5,6,P19|P20,P18|P5,P10|P5,true
4673,3,4,P1|P4,P12|P6,P20|P8,true
4673,4,5,P10|P14,P18|P19,P1|P11,true
4674,5,6,P17|P7,P11|P3,P4|P9,true
4674,8,9,P10|P15,P14|P20,P13|P9,true
4674,8,9,P13|P9,P17|P3,P10|P15,true
4675,9,10,P1|P20,P6|P7,P12|P5,true
4676,7,8,P12|P3,P11|P4,P10|P2,true
4676,8,9,P14|P15,P17|P19,P18|P20,true
4678,9,10,P13|P7,P17|P4,P1|P16,true
4688,5,6,P17|P6,P20|P4,P15|P16,true
4689,7,8,P1|P2,P13|P9,P12|P17,true
4690,7,8,P11|P20,P6|P7,P1|P18,true
4693,4,5,P14|P9,P10|P12,P1|P15,true
4694,3,4,P11|P18,P12|P9,P10|P7,true
4694,8,9,P6|P8,P10|P4,P1|P18,true
4696,3,4,P2|P20,P4|P7,P11|P13,true
4696,6,7,P6|P7,P10|P11,P19|P8,true
4698,9,10,P19|P3,P10|P14,P10|P15,true
4700,7,8,P17|P19,P4|P7,P20|P3,true
4700,7,8,P20|P3,P15|P2,P17|P19,true
4701,9,10,P12|P6,P14|P3,P18|P8,true
4707,1,2,P15|P17,P3|P4,P16|P8,true
4708,5,6,P11|P15,P8|P9,P18|P6,true
4709,4,5,P13|P20,P16|P2,P17|P5,true
4710,2,3,P3|P9,P12|P16,P13|P18,true
4711,6,7,P10|P8,P13|P14,P17|P9,true
4711,7,8,P20|P3,P11|P4,P13|P18,true
4717,8,9,P1|P4,P17|P19,P14|P18,true
4719,9,10,P18|P6,P1|P12,P11|P3,true
4721,5,6,P1|P10,P15|P18,P11|P8,true
4721,9,10,P13|P16,P1|P8,P14|P2,true
4723,8,9,P17|P9,P14|P16,P6|P8,true
4726,9,10,P11|P14,P18|P2,P19|P20,true
4728,3,4,P1|P3,P14|P4,P6|P9,true
4728,5,6,P16|P17,P3|P4,P15|P2,true
4728,8,9,P14|P7,P10|P15,P19|P4,true
4732,8,9,P2|P4,P1|P11,P13|P16,true
4733,2,3,P14|P19,P15|P4,P11|P7,true
4733,6,7,P2|P5,P16|P3,P13|P6,true
4733,9,10,P1|P4,P11|P5,P11|P12,true
4735,2,3,P20|P4,P7|P8,P11|P14,true
4735,5,6,P15|P16,P3|P8,P10|P4,true
4736,9,10,P14|P16,P10|P15,P10|P3,true
4737,4,5,P13|P5,P4|P8,P1|P7,true
4739,7,8,P17|P19,P11|P15,P4|P6,true
4739,8,9,P13|P16,P18|P7,P11|P5,true
4742,3,4,P11|P8,P16|P19,P1|P15,true
4746,1,2,P3|P8,P19|P9,P12|P20,true
4749,8,9,P19|P5,P1|P4,P13|P16,true
4750,5,6,P15|P17,P18|P7,P13|P4,true
4751,7,8,P1|P9,P3|P8,P15|P17,true
4753,9,10,P14|P6,P16|P5,P12|P20,true
4755,1,2,P19|P20,P1|P17,P4|P8,true
4756,3,4,P18|P9,P1|P16,P2|P3,true
4757,8,9,P20|P7,P14|P4,P19|P3,true
4759,9,10,P10|P3,P12|P19,P17|P7,true
4760,5,6,P11|P8,P1|P3,P14|P16,true
4762,6,7,P12|P4,P15|P5,P14|P8,true
4764,8,9,P1|P6,P12|P14,P18|P9,true
4766,2,3,P16|P20,P15|P8,P10|P15,true
4766,3,4,P10|P15,P16|P20,P18|P2,true
4766,5,6,P11|P5,P16|P17,P1|P20,true
4770,7,8,P10|P6,P3|P9,P11|P7,true
4773,7,8,P17|P9,P1|P16,P13|P5,true
4775,1,2,P1|P13,P19|P2,P16|P18,true
4776,7,8,P13|P16,P12|P9,P15|P8,true
4777,4,5,P11|P17,P10|P6,P16|P19,true
